Temperature (°C),pH,TDS (ppm),EC (NTU),Quality,Quality Description
44.614793806319064,8.194490547772197,895.3839904404439,78.15806251155911,Poor,Water is of poor quality and may require significant treatment.
37.252276597178266,7.256942806389052,21.629442152090395,6.175816411517754,Excellent,Water is of exceptional quality.
34.79797385380283,8.692564723458355,419.97373130238344,28.316455532517292,Unacceptable,Water is not suitable for consumption.
41.088869445112906,6.286133733212103,359.79827537914275,57.693117560759944,Unacceptable,Water is not suitable for consumption.
36.73435468532727,8.911968370403423,453.427129527596,81.31302917422522,Unacceptable,Water is not suitable for consumption.
4.5938413266366105,6.428959810287809,814.9217262175702,18.843401075639154,Unacceptable,Water is not suitable for consumption.
20.813189734366915,8.933049396022845,843.8679265091704,50.25120916790383,Unacceptable,Water is not suitable for consumption.
36.39091367228176,7.202478505588344,202.5496202137359,31.71046903004734,Excellent,Water is of exceptional quality.
2.315530548385242,8.070817365265972,105.71424508609117,34.661846896562245,Poor,Water is of poor quality and may require significant treatment.
22.002639913785526,7.7364670346095945,331.4592851812044,91.90893866171488,Poor,Water is of poor quality and may require significant treatment.
37.954726604949904,8.521578141766451,86.96834161040212,50.66455019150563,Unacceptable,Water is not suitable for consumption.
10.379382533353294,8.85162675728771,565.420721961688,47.56501512193396,Unacceptable,Water is not suitable for consumption.
38.405964440031205,8.988139365329037,841.6925985787012,67.7778554352096,Unacceptable,Water is not suitable for consumption.
47.085807156570866,8.905267794047528,385.55039214265474,94.007571644721,Unacceptable,Water is not suitable for consumption.
16.55912403373079,6.410352787218907,498.9105156763867,3.987740467520584,Unacceptable,Water is not suitable for consumption.
21.414860006695186,7.024950289744023,301.4449293359145,53.258103533457955,Good,"Water is suitable for consumption, but may require treatment."
39.13829428811803,6.857959682152604,813.3313093525483,83.53500268806427,Poor,Water is of poor quality and may require significant treatment.
12.043951831774585,6.107309109754388,862.3134837042336,7.161978952139858,Unacceptable,Water is not suitable for consumption.
34.0048608477594,8.215638408544876,492.47996242587044,99.75516097445126,Poor,Water is of poor quality and may require significant treatment.
7.186100795749395,6.496020374045628,520.1753716334297,70.71447416826662,Unacceptable,Water is not suitable for consumption.
30.625269535714335,7.0620625434421616,24.117664725835542,56.68719196296368,Excellent,Water is of exceptional quality.
2.47187095174346,8.682662114377315,928.9170086122907,27.217858155578345,Unacceptable,Water is not suitable for consumption.
14.729433323311525,8.551318324396311,74.00425844629865,39.85075716152582,Unacceptable,Water is not suitable for consumption.
41.4634828245144,8.194299521036909,390.5653887863997,4.534739204670868,Poor,Water is of poor quality and may require significant treatment.
47.33401153567227,8.68655924367195,45.57524438666994,50.24669979333877,Unacceptable,Water is not suitable for consumption.
6.157879924605735,7.0461012464824915,379.52383926373,36.070492484112016,Good,"Water is suitable for consumption, but may require treatment."
48.76289364583081,8.350551492269968,249.66617412358383,28.761627554053227,Poor,Water is of poor quality and may require significant treatment.
27.21432563541218,8.524879342277261,558.2610931882408,26.564650060875326,Unacceptable,Water is not suitable for consumption.
42.18148196736779,7.753978218385436,603.30107888606,36.40600839484961,Poor,Water is of poor quality and may require significant treatment.
49.017538351197295,7.5137633036338,142.05100757484524,71.44457258056342,Poor,Water is of poor quality and may require significant treatment.
34.201043798202335,6.121657549208403,983.2547513170447,3.8487626410893316,Unacceptable,Water is not suitable for consumption.
37.76607013638756,7.747897856335608,425.6531737495023,92.97328111383094,Poor,Water is of poor quality and may require significant treatment.
46.20446446339771,6.195008585239282,595.8787202341415,3.6823874970410175,Unacceptable,Water is not suitable for consumption.
18.69285345530864,6.173774625576844,899.1256773186763,69.03661952919646,Unacceptable,Water is not suitable for consumption.
42.34695807010129,8.228523988291165,613.6419676609979,34.773870113350604,Poor,Water is of poor quality and may require significant treatment.
40.031590363910944,7.368065812270828,65.38037612607461,89.61798877505991,Excellent,Water is of exceptional quality.
8.449812923128336,6.890120914967899,660.115306513846,67.38964768845925,Moderate,"Water is acceptable, but may have some impurities."
48.11830410252143,6.774545154622367,445.904891325835,86.8104856186864,Good,"Water is suitable for consumption, but may require treatment."
27.497730898370243,8.705253782440618,778.3468289611222,79.53699997286448,Unacceptable,Water is not suitable for consumption.
23.686453951900994,7.373094032201468,485.39320968388824,11.347280513716607,Good,"Water is suitable for consumption, but may require treatment."
12.91104143784701,8.309394285465475,42.47805216216527,96.29233128754784,Poor,Water is of poor quality and may require significant treatment.
13.57728940702651,7.317093438720635,265.5796114833138,88.82191822549446,Excellent,Water is of exceptional quality.
13.982370428218582,6.687957645792084,687.6675247911129,93.49077551736502,Moderate,"Water is acceptable, but may have some impurities."
6.713697536849556,8.210438652158636,77.0041536051197,74.11412782625062,Poor,Water is of poor quality and may require significant treatment.
22.729182956084454,8.241013862245307,294.2367616984298,68.6214614981867,Poor,Water is of poor quality and may require significant treatment.
17.10650467910199,8.058155096499968,521.645646440894,55.19435844756161,Poor,Water is of poor quality and may require significant treatment.
49.845097389823664,8.714813244761547,604.1558775384166,33.27711706563811,Unacceptable,Water is not suitable for consumption.
41.56764734054889,7.049637157618426,361.24323688919725,32.63464585629603,Good,"Water is suitable for consumption, but may require treatment."
38.13136177971202,7.2288265498267315,813.0577649388125,89.48259086092395,Poor,Water is of poor quality and may require significant treatment.
28.563261637671044,7.278046368105372,638.6282470743571,92.31842940105153,Moderate,"Water is acceptable, but may have some impurities."
39.77502432185454,8.662626399110735,651.198101466067,46.02923474395036,Unacceptable,Water is not suitable for consumption.
14.588790451178706,6.564476281538522,630.0143687315493,26.386209901627367,Moderate,"Water is acceptable, but may have some impurities."
18.654716013235745,6.097139126886659,126.80169428757615,47.26153925460793,Unacceptable,Water is not suitable for consumption.
18.96269067526931,8.865534735860827,979.0112603759783,70.65790599705424,Unacceptable,Water is not suitable for consumption.
12.299062757626272,8.187711616608233,851.7056323673222,9.637249478064069,Poor,Water is of poor quality and may require significant treatment.
0.6184922583736319,8.236060861034302,185.66481759422726,16.27986884181326,Poor,Water is of poor quality and may require significant treatment.
16.65720844370992,7.522814054878875,513.4130251535885,39.385226016860344,Poor,Water is of poor quality and may require significant treatment.
48.59304040128302,7.899934461441669,725.3598332353404,80.46034225586213,Poor,Water is of poor quality and may require significant treatment.
13.81888814933242,7.973927617889965,738.1627417630175,64.8748863908092,Poor,Water is of poor quality and may require significant treatment.
46.90010645347097,8.161902702525644,371.2516054440235,67.4244663905313,Poor,Water is of poor quality and may require significant treatment.
2.495562652761796,7.046855907060364,69.16822422218416,75.82281019015659,Excellent,Water is of exceptional quality.
32.72779717718015,6.38848828387162,212.70915508229837,0.35030880355136906,Unacceptable,Water is not suitable for consumption.
27.635235996800915,8.893723490079811,13.356532600935056,59.218735557181304,Unacceptable,Water is not suitable for consumption.
49.117845222687635,6.659677011001414,898.42722398014,52.200327915360575,Poor,Water is of poor quality and may require significant treatment.
15.186112283920117,8.247085821949852,806.3657750425288,47.54324093185684,Poor,Water is of poor quality and may require significant treatment.
40.559344255917644,7.964398943356646,733.7562031277081,57.86257492496656,Poor,Water is of poor quality and may require significant treatment.
41.74989110322513,7.915787512829549,314.9872440896586,58.81457684220045,Poor,Water is of poor quality and may require significant treatment.
45.7221980354112,6.8835901558698,272.5917152249829,10.223630096172709,Excellent,Water is of exceptional quality.
24.796709505749813,6.966993674701817,959.8657577372214,1.3229076875238,Poor,Water is of poor quality and may require significant treatment.
3.469499534170345,6.84416889663996,971.0581958295062,80.4777812869042,Poor,Water is of poor quality and may require significant treatment.
25.73467707375496,6.977084653689846,581.3229569255578,86.40206333813558,Moderate,"Water is acceptable, but may have some impurities."
7.789769655642592,8.3864414111433,936.7910184134063,30.431853550365716,Poor,Water is of poor quality and may require significant treatment.
5.352375780788821,6.8820044366846,385.5358544859868,22.20357864932052,Good,"Water is suitable for consumption, but may require treatment."
36.919988113641985,6.261810936651299,735.4721542136178,63.02371653734582,Unacceptable,Water is not suitable for consumption.
6.700840754961374,7.514245869656336,336.11823746553125,24.009403893830104,Poor,Water is of poor quality and may require significant treatment.
